"NLS198207130","ALS",4,0,1,0,0,"",1,3,"fiskc001","R","fiskc001","R","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","gricb001","younr001","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","carls001","carls001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"NLS198207130","ALS",4,0,2,0,0,"",1,3,"thora001","R","thora001","R","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","gricb001","younr001","","K","F","T",11,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","carls001","carls001","","F","F","F","F","F","","","","ecked001",1,2,0,0,0,0,0,0,0,33
"NLS198207130","ALS",4,1,0,0,0,"",1,3,"cartg001","R","cartg001","R","clanj001","R","clanj001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","wilsw001","jackr001","","","","63","T","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,34
"NLS198207130","ALS",4,1,1,0,0,"",1,3,"murpd001","R","murpd001","R","clanj001","R","clanj001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","wilsw001","jackr001","","","","9/F","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,35
"NLS198207130","ALS",4,1,2,0,0,"",1,3,"concd001","R","concd001","R","clanj001","R","clanj001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","wilsw001","jackr001","","","","3/G","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,36
"NLS198207130","ALS",5,0,0,0,0,"",1,3,"hendr001","R","hendr001","R","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","","","","S9","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"NLS198207130","ALS",5,0,0,0,0,"",1,3,"wilsw001","R","wilsw001","R","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","hendr001","","","16(1)3/GDP","F","F",8,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","16","","","F","F","F","F","F","F","F","F","F","carls001","","","F","F","F","F","F","","","","",0,6,3,0,1,6,0,0,0,38
"NLS198207130","ALS",5,0,2,0,0,"",1,3,"bellb001","R","bellb001","R","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","","","","K","F","T",11,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","bretg001",5,2,0,0,0,0,0,0,0,39
"NLS198207130","ALS",5,1,0,0,0,"",1,3,"trilm001","R","trilm001","R","bannf001","L","bannf001","L","parrl001","coopc001","gricb001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","S8","T","F",4,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"NLS198207130","ALS",5,1,0,0,0,"",1,3,"baked002","R","baked002","R","bannf001","L","bannf001","L","parrl001","coopc001","gricb001","bellb001","younr001","hendr001","wilsw001","winfd001","sax-s001","","","CS2(24)","F","F",7,9,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","bannf001","","","F","F","T","F","F","trilm001","","","",0,4,0,0,2,0,0,0,0,41
"NLS198207130","ALS",5,1,1,0,0,"",1,3,"baked002","R","baked002","R","bannf001","L","bannf001","L","parrl001","coopc001","gricb001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","7/F","F","F",7,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,42
"NLS198207130","ALS",5,1,2,0,0,"",1,3,"hornb001","R","hornb001","R","bannf001","L","bannf001","L","parrl001","coopc001","gricb001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","7/F","F","T",11,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","carls001",1,7,0,0,0,0,0,0,0,43
"NLS198207130","ALS",6,0,0,0,0,"",1,3,"winfd001","R","winfd001","R","sotom001","R","sotom001","R","cartg001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","","","","S8","T","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"NLS198207130","ALS",6,0,0,0,0,"",1,3,"murre001","L","murre001","L","sotom001","R","sotom001","R","cartg001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","winfd001","","","9/F","F","T",11,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","sotom001","","","F","F","F","F","F","","","","coopc001",3,9,0,0,0,0,0,0,0,45
"NLS198207130","ALS",6,0,1,0,0,"",1,3,"younr001","R","younr001","R","sotom001","R","sotom001","R","cartg001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","winfd001","","","54(1)/FO.B-2(E4/TH1)","F","F",6,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",1,4,"T",0,"N",0,"N",2,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","sotom001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,46
"NLS198207130","ALS",6,0,2,0,0,"",1,3,"yastc101","L","yastc101","L","sotom001","R","sotom001","R","cartg001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","","younr001","","K","F","T",11,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","sotom001","","F","F","F","F","F","","","","gricb001",4,2,0,0,0,0,0,0,0,47
"NLS198207130","ALS",6,1,0,0,0,"",1,3,"oliva001","L","oliva001","L","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","D7/7LD.B-3(E7)","T","F",3,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","7LD",1,7,"F",0,"N",0,"N",3,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"NLS198207130","ALS",6,1,0,0,0,"",1,3,"dawsa001","R","dawsa001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","oliva001","3/G","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"3","","","","F","F","F","F","F","F","F","F","F","","","quisd001","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,49
"NLS198207130","ALS",6,1,1,0,0,"",1,3,"knigr001","R","knigr001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","oliva001","K","F","F",5,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","quisd001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,50
