"CLE201610140","TOR",4,1,2,1,2,"BCFX",0,0,"ramij003","L","ramij003","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","lindf001","","","8/F","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","estrm001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,32
"CLE201610140","TOR",5,0,0,0,0,"X",0,0,"carre001","L","carre001","L","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","63/G","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,33
"CLE201610140","TOR",5,0,1,2,2,"CSBBFX",0,0,"donaj001","R","donaj001","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","8/F","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,34
"CLE201610140","TOR",5,0,2,1,2,"CBCX",0,0,"encae001","R","encae001","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","13/G-","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,35
"CLE201610140","TOR",5,1,0,0,0,"X",0,0,"chisl001","L","chisl001","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","","","","S9/L","T","F",9,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"CLE201610140","TOR",5,1,0,0,0,"X",0,0,"crisc001","L","crisc001","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","chisl001","","","34/BG/SH.1-2","F","F",7,7,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"34","","","","F","F","F","F","F","F","F","F","F","estrm001","","","F","F","F","F","F","","","","",0,4,0,0,3,0,0,0,0,37
"CLE201610140","TOR",5,1,1,0,0,"X",0,0,"naqut001","L","naqut001","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","","chisl001","","13/G-.2-3","F","F",8,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"13","","","","F","F","F","F","F","F","F","F","F","","estrm001","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,38
"CLE201610140","TOR",5,1,2,0,2,".CCC",0,0,"perer003","R","perer003","R","estrm001","R","estrm001","R","martr004","encae001","goinr001","donaj001","tulot001","carre001","pillk001","bautj002","","","chisl001","K","F","F",2,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","estrm001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,39
"CLE201610140","TOR",6,0,0,3,2,"CBBBCC",0,0,"bautj002","R","bautj002","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","K","T","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,40
"CLE201610140","TOR",6,0,1,0,2,"CCX",0,0,"martr004","R","martr004","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","43/G","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,41
"CLE201610140","TOR",6,0,2,1,2,"CFFBX",0,0,"tulot001","R","tulot001","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","S9/L","F","F",6,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"CLE201610140","TOR",6,0,2,2,2,"BSBFS",0,0,"saunm001","L","saunm001","L","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","tulot001","","","K","F","F",10,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","klubc001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,43
"CLE201610140","TOR",6,1,0,0,2,"CFX",0,0,"santc002","L","santc002","L","estrm001","R","estrm001","R","martr004","encae001","goinr001","donaj001","tulot001","carre001","pillk001","bautj002","","","","43/L","T","F",10,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,44
"CLE201610140","TOR",6,1,1,3,1,"BBBCB",0,0,"kipnj001","L","kipnj001","L","estrm001","R","estrm001","R","martr004","encae001","goinr001","donaj001","tulot001","carre001","pillk001","bautj002","","","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
